timestamp,pid,ppid,pcpu,pmem,rss_kb,comm
2026-08-24T12:38:09+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:09+08:00, 721185  719438 94.9  4.8 3187056 VLLM::EngineCor
2026-08-24T12:38:10+08:00, 719438  719430 30.0  3.3 2212124 python
2026-08-24T12:38:10+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:10+08:00, 721185  719438 94.1  4.8 3187056 VLLM::EngineCor
2026-08-24T12:38:11+08:00, 719438  719430 30.6  3.4 2250036 python
2026-08-24T12:38:11+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:11+08:00, 721185  719438 93.4  4.8 3187056 VLLM::EngineCor
2026-08-24T12:38:13+08:00, 719438  719430 31.1  3.5 2333820 python
2026-08-24T12:38:13+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:13+08:00, 721185  719438 92.6  4.8 3187056 VLLM::EngineCor
2026-08-24T12:38:14+08:00, 719438  719430 31.7  3.6 2402520 python
2026-08-24T12:38:14+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:14+08:00, 721185  719438 91.9  4.8 3187056 VLLM::EngineCor
2026-08-24T12:38:15+08:00, 719438  719430 32.2  3.3 2224676 python
2026-08-24T12:38:15+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:15+08:00, 721185  719438 90.5  4.8 3187056 VLLM::EngineCor
2026-08-24T12:38:16+08:00, 719438  719430 32.5  3.4 2252420 python
2026-08-24T12:38:16+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:16+08:00, 721185  719438 89.8  4.8 3187056 VLLM::EngineCor
2026-08-24T12:38:17+08:00, 719438  719430 33.0  3.4 2252428 python
2026-08-24T12:38:17+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:17+08:00, 721185  719438 89.1  4.8 3187060 VLLM::EngineCor
2026-08-24T12:38:18+08:00, 719438  719430 33.5  3.5 2303264 python
2026-08-24T12:38:18+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:18+08:00, 721185  719438 88.4  4.8 3187060 VLLM::EngineCor
2026-08-24T12:38:19+08:00, 719438  719430 34.0  3.5 2303716 python
2026-08-24T12:38:19+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:19+08:00, 721185  719438 87.7  4.8 3187060 VLLM::EngineCor
2026-08-24T12:38:20+08:00, 719438  719430 34.5  3.5 2330176 python
2026-08-24T12:38:20+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:20+08:00, 721185  719438 87.1  4.8 3187060 VLLM::EngineCor
2026-08-24T12:38:21+08:00, 719438  719430 35.0  3.5 2334296 python
2026-08-24T12:38:21+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:21+08:00, 721185  719438 86.4  4.8 3187060 VLLM::EngineCor
2026-08-24T12:38:22+08:00, 719438  719430 35.1  3.5 2329492 python
2026-08-24T12:38:22+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:22+08:00, 721185  719438 85.9  4.8 3209076 VLLM::EngineCor
2026-08-24T12:38:24+08:00, 719438  719430 34.9  3.5 2329492 python
2026-08-24T12:38:24+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:24+08:00, 721185  719438 85.7  4.9 3218184 VLLM::EngineCor
2026-08-24T12:38:25+08:00, 719438  719430 34.7  3.5 2329500 python
2026-08-24T12:38:25+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:25+08:00, 721185  719438 85.4  5.0 3320068 VLLM::EngineCor
2026-08-24T12:38:26+08:00, 719438  719430 34.5  3.5 2329512 python
2026-08-24T12:38:26+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:26+08:00, 721185  719438 85.6  5.0 3320080 VLLM::EngineCor
2026-08-24T12:38:27+08:00, 719438  719430 34.1  3.5 2329524 python
2026-08-24T12:38:27+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:27+08:00, 721185  719438 85.2  5.0 3320092 VLLM::EngineCor
2026-08-24T12:38:28+08:00, 719438  719430 33.9  3.5 2329528 python
2026-08-24T12:38:28+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:28+08:00, 721185  719438 85.3  5.0 3320120 VLLM::EngineCor
2026-08-24T12:38:29+08:00, 719438  719430 33.7  3.5 2329528 python
2026-08-24T12:38:29+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:29+08:00, 721185  719438 85.5  5.0 3320128 VLLM::EngineCor
2026-08-24T12:38:30+08:00, 719438  719430 33.6  3.5 2329528 python
2026-08-24T12:38:30+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:30+08:00, 721185  719438 85.7  5.0 3320128 VLLM::EngineCor
2026-08-24T12:38:31+08:00, 719438  719430 33.4  3.5 2329528 python
2026-08-24T12:38:31+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:31+08:00, 721185  719438 85.9  5.0 3320128 VLLM::EngineCor
2026-08-24T12:38:32+08:00, 719438  719430 33.3  3.5 2329532 python
2026-08-24T12:38:32+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:32+08:00, 721185  719438 86.0  5.0 3340332 VLLM::EngineCor
2026-08-24T12:38:33+08:00, 719438  719430 33.1  3.5 2329532 python
2026-08-24T12:38:33+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:33+08:00, 721185  719438 86.2  5.0 3340332 VLLM::EngineCor
2026-08-24T12:38:34+08:00, 719438  719430 32.9  3.5 2329532 python
2026-08-24T12:38:34+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:34+08:00, 721185  719438 86.4  5.0 3340332 VLLM::EngineCor
2026-08-24T12:38:36+08:00, 719438  719430 32.8  3.5 2329532 python
2026-08-24T12:38:36+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:36+08:00, 721185  719438 86.6  5.0 3340332 VLLM::EngineCor
2026-08-24T12:38:37+08:00, 719438  719430 32.6  3.5 2329532 python
2026-08-24T12:38:37+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:37+08:00, 721185  719438 86.8  5.0 3340332 VLLM::EngineCor
2026-08-24T12:38:38+08:00, 719438  719430 32.5  3.5 2329532 python
2026-08-24T12:38:38+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:38+08:00, 721185  719438 87.0  5.0 3340332 VLLM::EngineCor
2026-08-24T12:38:39+08:00, 719438  719430 32.1  3.5 2329532 python
2026-08-24T12:38:39+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:39+08:00, 721185  719438 86.6  5.0 3340332 VLLM::EngineCor
2026-08-24T12:38:40+08:00, 719438  719430 32.0  3.5 2329532 python
2026-08-24T12:38:40+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:40+08:00, 721185  719438 86.7  5.0 3340332 VLLM::EngineCor
2026-08-24T12:38:41+08:00, 719438  719430 31.9  3.5 2329536 python
2026-08-24T12:38:41+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:41+08:00, 721185  719438 86.9  5.1 3360492 VLLM::EngineCor
2026-08-24T12:38:42+08:00, 719438  719430 31.7  3.5 2329536 python
2026-08-24T12:38:42+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:42+08:00, 721185  719438 87.0  5.1 3360492 VLLM::EngineCor
2026-08-24T12:38:43+08:00, 719438  719430 31.6  3.5 2329536 python
2026-08-24T12:38:43+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:43+08:00, 721185  719438 87.2  5.1 3360492 VLLM::EngineCor
2026-08-24T12:38:44+08:00, 719438  719430 31.4  3.5 2329536 python
2026-08-24T12:38:44+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:44+08:00, 721185  719438 87.4  5.1 3360492 VLLM::EngineCor
2026-08-24T12:38:45+08:00, 719438  719430 31.3  3.5 2329536 python
2026-08-24T12:38:45+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:45+08:00, 721185  719438 87.5  5.1 3360492 VLLM::EngineCor
2026-08-24T12:38:46+08:00, 719438  719430 31.1  3.5 2329536 python
2026-08-24T12:38:46+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:46+08:00, 721185  719438 87.7  5.1 3360492 VLLM::EngineCor
2026-08-24T12:38:48+08:00, 719438  719430 31.0  3.5 2329536 python
2026-08-24T12:38:48+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:48+08:00, 721185  719438 87.9  5.1 3360492 VLLM::EngineCor
2026-08-24T12:38:49+08:00, 719438  719430 30.9  3.5 2329536 python
2026-08-24T12:38:49+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:49+08:00, 721185  719438 88.0  5.1 3380656 VLLM::EngineCor
2026-08-24T12:38:50+08:00, 719438  719430 30.8  3.5 2329536 python
2026-08-24T12:38:50+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:50+08:00, 721185  719438 88.2  5.1 3380656 VLLM::EngineCor
2026-08-24T12:38:51+08:00, 719438  719430 30.5  3.5 2329536 python
2026-08-24T12:38:51+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:51+08:00, 721185  719438 87.8  5.1 3380656 VLLM::EngineCor
2026-08-24T12:38:52+08:00, 719438  719430 30.3  3.5 2329536 python
2026-08-24T12:38:52+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:52+08:00, 721185  719438 88.0  5.1 3380656 VLLM::EngineCor
2026-08-24T12:38:53+08:00, 719438  719430 30.2  3.5 2329536 python
2026-08-24T12:38:53+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:53+08:00, 721185  719438 88.1  5.1 3380656 VLLM::EngineCor
2026-08-24T12:38:54+08:00, 719438  719430 30.1  3.5 2329536 python
2026-08-24T12:38:54+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:54+08:00, 721185  719438 88.3  5.1 3380656 VLLM::EngineCor
2026-08-24T12:38:55+08:00, 719438  719430 29.9  3.5 2329536 python
2026-08-24T12:38:55+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:55+08:00, 721185  719438 88.4  5.1 3380656 VLLM::EngineCor
2026-08-24T12:38:56+08:00, 719438  719430 29.8  3.5 2329536 python
2026-08-24T12:38:56+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:56+08:00, 721185  719438 88.6  5.1 3380656 VLLM::EngineCor
2026-08-24T12:38:57+08:00, 719438  719430 29.7  3.5 2329536 python
2026-08-24T12:38:57+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:57+08:00, 721185  719438 88.7  5.1 3380656 VLLM::EngineCor
2026-08-24T12:38:58+08:00, 719438  719430 29.6  3.5 2329536 python
2026-08-24T12:38:58+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:38:58+08:00, 721185  719438 88.9  5.1 3380668 VLLM::EngineCor
2026-08-24T12:39:00+08:00, 719438  719430 29.4  3.5 2329536 python
2026-08-24T12:39:00+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:00+08:00, 721185  719438 89.0  5.1 3380668 VLLM::EngineCor
2026-08-24T12:39:01+08:00, 719438  719430 29.3  3.5 2329536 python
2026-08-24T12:39:01+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:01+08:00, 721185  719438 89.2  5.1 3380676 VLLM::EngineCor
2026-08-24T12:39:02+08:00, 719438  719430 29.2  3.5 2329536 python
2026-08-24T12:39:02+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:02+08:00, 721185  719438 88.8  5.1 3380676 VLLM::EngineCor
2026-08-24T12:39:03+08:00, 719438  719430 28.9  3.5 2329536 python
2026-08-24T12:39:03+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:03+08:00, 721185  719438 89.0  5.1 3380676 VLLM::EngineCor
2026-08-24T12:39:04+08:00, 719438  719430 28.8  3.5 2329536 python
2026-08-24T12:39:04+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:04+08:00, 721185  719438 89.1  5.1 3380680 VLLM::EngineCor
2026-08-24T12:39:05+08:00, 719438  719430 28.7  3.5 2329536 python
2026-08-24T12:39:05+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:05+08:00, 721185  719438 89.2  5.1 3380680 VLLM::EngineCor
2026-08-24T12:39:06+08:00, 719438  719430 28.6  3.5 2329536 python
2026-08-24T12:39:06+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:06+08:00, 721185  719438 89.4  5.1 3380680 VLLM::EngineCor
2026-08-24T12:39:07+08:00, 719438  719430 28.5  3.5 2329536 python
2026-08-24T12:39:07+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:07+08:00, 721185  719438 89.5  5.1 3380684 VLLM::EngineCor
2026-08-24T12:39:08+08:00, 719438  719430 28.3  3.5 2329536 python
2026-08-24T12:39:08+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:08+08:00, 721185  719438 89.6  5.1 3380684 VLLM::EngineCor
2026-08-24T12:39:09+08:00, 719438  719430 28.3  3.5 2329536 python
2026-08-24T12:39:09+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:09+08:00, 721185  719438 89.7  5.1 3400844 VLLM::EngineCor
2026-08-24T12:39:10+08:00, 719438  719430 28.2  3.5 2329536 python
2026-08-24T12:39:10+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:10+08:00, 721185  719438 89.9  5.1 3400844 VLLM::EngineCor
2026-08-24T12:39:12+08:00, 719438  719430 28.0  3.5 2329536 python
2026-08-24T12:39:12+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:12+08:00, 721185  719438 90.0  5.1 3400844 VLLM::EngineCor
2026-08-24T12:39:13+08:00, 719438  719430 27.9  3.5 2329536 python
2026-08-24T12:39:13+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:13+08:00, 721185  719438 90.1  5.1 3400844 VLLM::EngineCor
2026-08-24T12:39:14+08:00, 719438  719430 27.8  3.5 2329544 python
2026-08-24T12:39:14+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:14+08:00, 721185  719438 89.8  5.1 3400844 VLLM::EngineCor
2026-08-24T12:39:15+08:00, 719438  719430 27.6  3.5 2329544 python
2026-08-24T12:39:15+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:15+08:00, 721185  719438 89.9  5.1 3400844 VLLM::EngineCor
2026-08-24T12:39:16+08:00, 719438  719430 27.5  3.5 2329544 python
2026-08-24T12:39:16+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:16+08:00, 721185  719438 90.0  5.1 3400844 VLLM::EngineCor
2026-08-24T12:39:17+08:00, 719438  719430 27.4  3.5 2329544 python
2026-08-24T12:39:17+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:17+08:00, 721185  719438 90.1  5.2 3421004 VLLM::EngineCor
2026-08-24T12:39:18+08:00, 719438  719430 27.3  3.5 2329544 python
2026-08-24T12:39:18+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:18+08:00, 721185  719438 90.2  5.2 3421008 VLLM::EngineCor
2026-08-24T12:39:19+08:00, 719438  719430 27.2  3.5 2329544 python
2026-08-24T12:39:19+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:19+08:00, 721185  719438 90.4  5.2 3421008 VLLM::EngineCor
2026-08-24T12:39:20+08:00, 719438  719430 27.1  3.5 2329544 python
2026-08-24T12:39:20+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:20+08:00, 721185  719438 90.5  5.2 3421012 VLLM::EngineCor
2026-08-24T12:39:21+08:00, 719438  719430 27.0  3.5 2329544 python
2026-08-24T12:39:21+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:21+08:00, 721185  719438 90.6  5.2 3421012 VLLM::EngineCor
2026-08-24T12:39:22+08:00, 719438  719430 26.9  3.5 2329544 python
2026-08-24T12:39:22+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:22+08:00, 721185  719438 90.7  5.2 3421012 VLLM::EngineCor
2026-08-24T12:39:24+08:00, 719438  719430 26.8  3.5 2329544 python
2026-08-24T12:39:24+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:24+08:00, 721185  719438 90.9  5.2 3421016 VLLM::EngineCor
2026-08-24T12:39:25+08:00, 719438  719430 26.7  3.5 2329544 python
2026-08-24T12:39:25+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:25+08:00, 721185  719438 91.0  5.2 3421016 VLLM::EngineCor
2026-08-24T12:39:26+08:00, 719438  719430 26.6  3.5 2329544 python
2026-08-24T12:39:26+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:26+08:00, 721185  719438 90.6  5.2 3421016 VLLM::EngineCor
2026-08-24T12:39:27+08:00, 719438  719430 26.4  3.5 2329544 python
2026-08-24T12:39:27+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:27+08:00, 721185  719438 90.8  5.2 3421020 VLLM::EngineCor
2026-08-24T12:39:28+08:00, 719438  719430 26.3  3.5 2329544 python
2026-08-24T12:39:28+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:28+08:00, 721185  719438 90.9  5.2 3421020 VLLM::EngineCor
2026-08-24T12:39:29+08:00, 719438  719430 26.2  3.5 2329544 python
2026-08-24T12:39:29+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:29+08:00, 721185  719438 91.0  5.2 3420820 VLLM::EngineCor
2026-08-24T12:39:30+08:00, 719438  719430 26.1  3.5 2329540 python
2026-08-24T12:39:30+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:30+08:00, 721185  719438 91.1  5.2 3410644 VLLM::EngineCor
2026-08-24T12:39:31+08:00, 719438  719430 26.0  3.5 2329540 python
2026-08-24T12:39:31+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:31+08:00, 721185  719438 91.1  5.3 3515572 VLLM::EngineCor
2026-08-24T12:39:32+08:00, 719438  719430 26.2  3.4 2229296 python
2026-08-24T12:39:32+08:00, 721184  719438  0.0  0.0 14596 python
2026-08-24T12:39:33+08:00, 719438  719430 26.6  3.3 2175932 python
